Motif	Num	Protection_Score_E14F_chr25	Protection_Score_wingE_chr25	TC_E14F_chr25	TC_wingE_chr25	TF_Activity	Z_score	P_values
MA1104.2.GATA6	8	-0.27191898	0.37588125	2.8657138	0.6704911	-1.5474224984645844	-1.1212394527851743	0.26218595036131687
MA0712.2.OTX2	3	1.540955	0.72193104	0.83964825	1.1231114	-0.5355607867240906	-0.28836761220456997	0.7730653569195133
MA1573.1.THAP11	11	-1.1050266	-0.7498403	1.6988188	1.670583	0.3269504904747009	0.4215726361782242	0.673336982911295
MA1627.1.Wt1	85	1.65967	1.4657142	1.4310323	1.1811669	-0.4438211917877197	-0.2128559840816452	0.8314392951932746
MA1500.1.HOXB6	5	0.08233125	-0.18584844	0.22279513	0.21725564	-0.2737191841006279	-0.07284359841175597	0.9419305765732421
MA1099.2.HES1	8	1.2052803	1.5174854	1.7073122	1.604797	0.20968985557556152	0.3250544265425348	0.745139879891609
MA0146.2.Zfx	34	-0.40491498	-0.42883858	1.8106601	1.855185	0.0206013023853302	0.16941405641984242	0.8654709678894046
MA1533.1.NR1I2	3	0.13040633	0.6091274	1.6502827	0.8270619	-0.34449978172779083	-0.13110370049796793	0.8956932738581689
MA0154.4.EBF1	19	0.20860523	0.2932628	0.3282672	0.60522014	0.3616105318069458	0.4501016061788107	0.652637178716819
MA1483.1.ELF2	1	1.1445049	0.3546993	0.7888936	0.25734213	-1.3213570415973663	-0.9351630838821251	0.34970426012322486
MA0737.1.GLIS3	5	0.15145214	0.2997549	0.19452344	0.48303878	0.43681809306144714	0.5120055790644648	0.6086471049627917
MA0512.2.Rxra	6	0.31112394	0.30402482	0.57810074	0.6308828	0.045682936906814575	0.19005895963764122	0.8492629293130438
MA1523.1.MSANTD3	9	0.37898207	0.38870126	0.78353226	0.82468677	0.05087369680404663	0.19433151753706335	0.8459163085893056
MA0028.2.ELK1	37	-0.6242596	-0.44611302	3.1170874	1.9469557	-0.9919851124286652	-0.6640542933237221	0.506655562326009
MA0696.1.ZIC1	48	0.56037045	0.59402454	1.3755075	1.3478369	0.005983471870422363	0.15738199782430085	0.8749438003036832
MA0839.1.CREB3L1	6	0.79210925	1.3719051	1.108761	1.4247187	0.8957536220550537	0.8897592526205681	0.3735951703850027
MA1152.1.SOX15	3	0.69302905	0.8059641	0.63753146	0.69966996	0.1750735640525818	0.29656146737598316	0.7668013326090171
MA0792.1.POU5F1B	2	1.3857771	1.4947674	0.6420658	0.7934777	0.26040220260620117	0.3667961836635943	0.7137710545338058
MA1112.2.NR4A1	4	-0.034308456	0.28766	0.22015677	0.35841927	0.4602309539914131	0.5312769007774456	0.5952269099704943
MA1569.1.TFAP2E	34	0.19850238	0.40009317	1.0947939	0.8869023	-0.0063008517026901245	0.14727066831562005	0.882918383305125
MA0650.2.HOXA13	7	3.7695198	3.9845827	2.797284	2.7163174	0.13409638404846191	0.2628328076828226	0.7926794474053411
MA1122.1.TFDP1	37	1.4682016	2.141558	1.7830327	2.1880615	1.0783851146697998	1.0400847621611813	0.2983005224053684
MA0645.1.ETV6	11	0.9655491	0.627641	1.2445682	1.0513144	-0.5311619639396667	-0.2847469043683686	0.775838052987065
MA0466.2.CEBPB	10	2.2027035	2.1680155	1.5541646	1.410829	-0.17802369594573975	0.005924158515943499	0.9952732330325591
MA1487.1.FOXE1	9	0.18023515	0.4082265	1.4342204	1.0275308	-0.17869830131530762	0.005368885192229035	0.995716269976109
MA0493.1.Klf1	62	0.9327521	1.3535801	1.6241468	2.0033705	0.800051748752594	0.8109862400244818	0.41737357276583975
MA1624.1.Stat5a	8	0.75302047	0.8785584	1.8055366	1.2419925	-0.4380062222480774	-0.20806963400316317	0.8351745968167168
MA0115.1.NR1H2::RXRA	3	0.4629725	0.599916	0.7334131	0.82998705	0.23351743817329407	0.34466710912998455	0.7303446477234002
MA1129.1.FOSL1::JUN(var.2)	18	0.9803398	0.51253724	2.1245348	1.8642471	-0.7280903458595276	-0.4468403031096177	0.6549903691174777
MA1621.1.Rbpjl	12	0.19444704	0.23693725	0.24457732	0.4491209	0.24703380465507507	0.3557925434645629	0.7219959336347366
MA0066.1.PPARG	1	0.0057099247	0.07077797	0.09373502	0.26092854	0.232261567376554	0.34363339137006144	0.731122009593383
MA0672.1.NKX2-3	4	0.25581962	0.48423138	0.44478506	0.691241	0.47486773133277893	0.5433245546643616	0.5869063608530842
MA0656.1.JDP2(var.2)	1	-4.4835367	-4.4080267	2.860504	2.1804764	-0.6045174598693848	-0.34512642679006106	0.7299993269407169
MA0503.1.Nkx2-5(var.2)	4	1.3272507	0.19096324	2.5582354	2.2474573	-1.4470656216144562	-1.0386348678233475	0.29897458313096326
MA1568.1.TCF21(var.2)	2	0.19865295	0.27856088	0.63451225	1.338007	0.7834026515483856	0.7972822288225729	0.4252871389657231
MA0858.1.Rarb(var.2)	3	-0.52082396	0.3068337	3.2014384	1.4227271	-0.951053649187088	-0.6303632634802955	0.5284569405032139
MA0750.2.ZBTB7A	55	1.0941112	0.6629684	2.588969	1.8516641	-1.168447732925415	-0.809302152612717	0.41834136835621283
MA0496.3.MAFK	14	-0.46592838	-0.649354	0.5350493	0.8370865	0.11861157417297363	0.25008713112208497	0.8025199677143293
MA0640.2.ELF3	28	0.5028391	0.33210775	1.3607997	0.92490196	-0.6066290438175201	-0.3468644892041422	0.7286931257818192
MA0485.2.HOXC9	2	0.5282841	0.85802484	0.41216713	0.613451	0.5310246348381042	0.5895477717711107	0.5554938756903997
MA0148.4.FOXA1	3	0.54874545	0.50588226	1.1868601	0.754813	-0.47491025924682617	-0.23844565561103026	0.811535460322963
MA0090.3.TEAD1	6	1.0644232	1.7078438	0.66572493	0.9648	0.9424956440925598	0.9282330020224242	0.3532867189479648
MA1419.1.IRF4	3	0.12218262	0.3150018	0.12900007	0.63208044	0.6958995312452316	0.7252576784143203	0.46829396404392554
MA1467.1.ATOH1(var.2)	4	0.32702866	0.12148237	0.8770965	1.019914	-0.06272873282432556	0.10082440726577696	0.9196898513694912
MA0098.3.ETS1	3	0.7940847	0.49243772	1.6620299	1.135633	-0.8280438780784607	-0.5291128917309627	0.596727138927549
MA0829.2.SREBF1(var.2)	6	0.6145172	1.0248774	1.7609092	1.6167396	0.26619064807891846	0.37156070156067916	0.7102199530755152
MA0004.1.Arnt	68	0.5305181	0.7690573	1.5100468	1.3717662	0.10025852918624878	0.23498058624446597	0.8142238013262335
MA1115.1.POU5F1	8	2.7865696	1.7164336	1.6905521	1.0543239	-1.7063641548156738	-1.2520656598983575	0.21054593944237066
MA0665.1.MSC	9	-0.56725544	-0.436418	1.629899	1.6881219	0.18906033039093018	0.30807409176805883	0.7580259548653372
MA0742.1.Klf12	45	1.1201296	1.6896863	1.8315834	2.3237693	1.0617426633834839	1.026386221269892	0.30470957018691314
MA0605.2.ATF3	22	0.56308836	0.2715723	1.3351635	1.369541	-0.2571384906768799	-0.05919589093383789	0.952796082465003
MA0159.1.RARA::RXRA	13	2.018351	1.8242371	1.2966812	1.1318887	-0.3589063882827759	-0.14296189888491143	0.8863202723223278
MA0844.1.XBP1	11	1.0466223	1.7805499	1.8121446	1.6239171	0.5457000732421875	0.6016272479022037	0.5474222871485094
MA1581.1.ZBTB6	12	-0.7691716	-0.5214678	0.7768966	0.697343	0.1681501865386963	0.29086277742050926	0.7711562703821024
MA0694.1.ZBTB7B	20	1.4098089	0.816538	0.8022843	0.8414334	-0.5541217923164368	-0.303645331196559	0.7613981118324884
MA0646.1.GCM1	14	0.117627315	0.1318843	0.7922097	0.8152436	0.03729090839624405	0.18315141075946373	0.8546792179892231
MA1558.1.SNAI1	9	0.2339655	0.22908846	1.1580464	0.6721014	-0.49082203209400177	-0.2515427689659097	0.8013945000169838
MA0489.1.JUN(var.2)	12	-0.18951559	-0.7710402	0.7441532	0.95741683	-0.3682609796524048	-0.15066174130557258	0.8802425546733127
MA0910.2.HOXD8	3	0.25002077	0.2047919	0.19034202	0.22853453	-0.007036358118057251	0.1466652668315853	0.8833962351271081
MA0076.2.ELK4	49	1.5626217	0.8480114	2.7091436	1.7332345	-1.6905194520950317	-1.2390237525257637	0.21533670184449216
MA1536.1.NR2C2(var.2)	3	1.7808189	1.8140588	2.2300034	1.9499503	-0.24681317806243896	-0.05069703973512286	0.959566935566923
MA0788.1.POU3F3	2	0.059845492	0.20327823	0.1356666	0.32337323	0.33113937079906464	0.425020538619086	0.6708217024863437
MA0765.2.ETV5	9	1.9065058	1.5247886	1.601398	1.3757904	-0.6073248386383057	-0.34743720374243353	0.7282628875060817
MA0872.1.TFAP2A(var.3)	8	1.2805288	0.9573558	1.5492816	1.2444023	-0.628052294254303	-0.36449814587429263	0.7154860580929249
MA0682.2.PITX1	3	0.77736783	0.22317082	0.8513658	0.912904	-0.492658793926239	-0.25305462299712145	0.8002260034055362
MA1594.1.ZNF382	6	-2.1888409	-2.5848222	1.9174278	2.5968544	0.2834453582763672	0.385763197884129	0.6996720533880203
MA1117.1.RELB	8	0.15777464	0.11241722	0.28398305	0.3616735	0.03233303129673004	0.1790705406392356	0.8578823132583463
MA0778.1.NFKB2	11	-0.7921262	-1.3598031	0.48997715	0.6007381	-0.456915944814682	-0.22363438485417247	0.8230418059613634
MA0057.1.MZF1(var.2)	35	2.063605	1.7552624	1.5240103	1.3014264	-0.5309265851974487	-0.28455316215637455	0.7759864994384481
MA0505.1.Nr5a2	10	0.08095142	0.13678658	0.2970452	0.5930927	0.3518826365470886	0.44209449420289026	0.6584208283978611
MA0732.1.EGR3	58	1.023246	0.98486733	1.5409102	1.2668083	-0.3124806880950928	-0.10474851664412203	0.9165753629742764
MA0109.1.HLTF	3	0.45023307	0.3116839	1.9547664	0.80531937	-1.2879962027072906	-0.9077034982813446	0.3640348951926011
MA0631.1.Six3	1	0.0036566248	-0.0015470684	0.09882063	0.25302508	0.14900076482445002	0.27510072819565545	0.7832388521395148
MA0798.2.RFX3	1	0.005016196	-0.20035802	0.06365085	0.28679305	0.017767992336302996	0.16708193521386283	0.867305579816673
MA0099.3.FOS::JUN	12	-0.4643234	-1.1238002	0.6701534	0.86188763	-0.4677425026893616	-0.23254581522021184	0.8161141069349607
MA1100.2.ASCL1	5	-1.1096542	-0.6633792	2.293007	2.2843997	0.4376678466796875	0.5127050183770231	0.6081576787609472
MA0024.3.E2F1	6	-0.1429518	0.82034314	2.1299448	2.1036916	0.9370417147874832	0.9237438271816228	0.355619707680519
MA1534.1.NR1I3	3	0.13088518	0.1519509	0.24172622	0.5236816	0.30302107334136963	0.4018761327325339	0.6877751886363948
MA0524.2.TFAP2C	50	-0.28260645	0.08343506	1.3817596	1.1091458	0.0934276282787323	0.22935801455739135	0.8185906659051041
MA0150.2.Nfe2l2	9	0.3086801	0.31211543	1.2266247	0.94354683	-0.2796425521373749	-0.07771917220011078	0.9380514430237388
MA1637.1.EBF3	3	1.1743753	0.50716263	0.80027443	0.52022195	-0.9472651481628418	-0.6272449165910966	0.5304987044800766
MA1521.1.MAFA	3	0.058200214	0.09244903	0.37810645	0.6596503	0.3157926984131336	0.4123885641817175	0.6800546438032538
MA1646.1.OSR2	14	0.42829156	0.24430776	1.0874137	1.0199448	-0.2514526844024658	-0.054515856219597716	0.9565241759389284
MA1512.1.KLF11	8	-0.1039616	-0.24553767	2.0996482	2.420209	0.1789846271276474	0.29978069611461555	0.7643444407831739
MA1105.2.GRHL2	3	0.8120886	0.5628642	0.61340183	0.54374	-0.31888628005981445	-0.1100210129820745	0.9123927101283346
MA1630.1.Znf281	71	1.4178878	1.5888233	1.0381879	1.0355982	0.16834580898284912	0.29102379589094846	0.7710331203075469
MA1472.1.BHLHA15(var.2)	2	-0.24599272	-0.1307129	0.6484808	1.3150208	0.7818198502063751	0.7959794117956037	0.42604400209658555
MA0153.2.HNF1B	1	0.60238713	0.72707546	0.78276503	0.8757839	0.21770721673965454	0.33165358359320707	0.740150853526989
MA0514.1.Sox3	16	0.25270686	0.72583055	0.33855447	0.6617909	0.7963601350784302	0.8079476419237347	0.4191207236734812
MA1642.1.NEUROG2(var.2)	11	0.56598604	0.76509213	0.435072	0.6377934	0.40182751417160034	0.4832045408348044	0.6289505114947522
MA0768.1.LEF1	5	2.425321	2.398168	2.4258025	2.6290233	0.17606782913208008	0.29737985528134464	0.7661765215670336
MA0062.3.GABPA	37	0.97227174	0.47855133	2.0262134	1.2730645	-1.2468693256378174	-0.8738516216812651	0.3821990637274201
MA0790.1.POU4F1	1	0.3276838	0.3159855	0.5665895	0.30637705	-0.27191072702407837	-0.07135504226175994	0.9431151894356419
MA0734.2.GLI2	30	1.3909705	1.311085	1.0955961	1.1391649	-0.036316633224487305	0.12256442742078132	0.9024520248094099
MA1554.1.RFX7	11	0.8203677	0.5091324	2.1750455	1.6656884	-0.8205924034118652	-0.5229795205908174	0.6009885048512262
MA0739.1.Hic1	11	0.3966136	0.72016764	0.5363198	0.8234807	0.6107149720191956	0.6551415550266694	0.5123766193887707
MA0845.1.FOXB1	18	0.8891033	0.60847735	0.55900294	0.34810603	-0.4915228486061096	-0.25211961690034196	0.8009486075372624
MA1474.1.CREB3L4	27	0.4285542	0.6006874	1.2721546	1.2473688	0.14734742045402527	0.2737398466118068	0.7842845537336522
MA0482.2.GATA4	11	0.72220993	0.38870436	3.238084	0.8658681	-2.7057215571403503	-2.0746450987826597	0.03801943908794205
MA0781.1.PAX9	4	0.3915477	0.12892948	0.62010115	0.48715907	-0.3955603092908859	-0.17313204792831158	0.8625476347117197
MA1126.1.FOS::JUN(var.2)	10	2.1245167	1.5075263	1.75764	1.4037026	-0.9709278345108032	-0.6467218716957706	0.5178119650397097
MA0465.2.CDX2	6	-0.26737472	-0.06494224	0.3867246	0.3945366	0.21024450659751892	0.3255109644391442	0.744794385663984
MA0141.3.ESRRB	4	2.450152	5.1587477	1.3880255	2.6993794	4.019949674606323	3.4613111617715373	0.0005375510995087636
MA0144.2.STAT3	8	-0.20789021	-0.10477038	0.54073805	0.36570412	-0.07191409170627594	0.0932638615215919	0.9256939412394337
MA0516.2.SP2	101	1.1556195	1.2545624	1.6863453	1.6661452	0.07874274253845215	0.21727076224483452	0.8279973411972761
MA0067.1.Pax2	2	0.07120776	-0.14822364	0.17454682	0.47537574	0.08139751851558685	0.21945593056255064	0.8262949054106574
MA0673.1.NKX2-8	6	0.32949764	0.28457123	0.4165516	0.6493884	0.18791037797927856	0.3071275563170584	0.7587462837592874
MA1517.1.KLF6	6	-0.25916976	-0.14324231	1.5973139	1.089495	-0.3918914943933487	-0.1701122156913497	0.8649218868047103
MA0499.2.MYOD1	17	-0.4684155	-0.018787235	1.5215719	1.1307179	0.05877426266670227	0.2008345393979655	0.8408279545945032
MA0471.2.E2F6	67	2.1396506	2.148404	1.7768914	1.7915761	0.023438096046447754	0.17174904501607888	0.8636348263115633
MA0751.1.ZIC4	18	0.07104848	0.5148843	1.0544658	0.98415965	0.37352968752384186	0.45991236296989674	0.6455791259270388
MA0776.1.MYBL1	3	-2.3183603	-1.5716466	2.708535	1.7461993	-0.2156219482421875	-0.025023277511547412	0.9800363966509333
MA1649.1.ZBTB12	8	-2.906576	-1.1468625	1.4616617	1.0267948	1.3248465061187744	1.2429491954591663	0.2138865555067574
MA0259.1.ARNT::HIF1A	11	0.35346103	0.64240265	1.1504217	1.0003287	0.13884854316711426	0.2667443496118831	0.7896660046117793
MA0831.2.TFE3	22	0.9669635	1.4423504	2.2055757	2.3143208	0.5841319561004639	0.6332608522196284	0.5265633133456425
MA0147.3.MYC	15	0.3707594	0.2028481	1.4760514	1.2231205	-0.4208422899246216	-0.19394185770728156	0.8462214081774161
MA1565.1.TBX18	12	2.4377437	1.5598018	1.5181075	1.6414342	-0.7546151876449585	-0.46867312230083036	0.6393033015817787
MA0009.2.TBXT	5	0.79163253	0.5747533	0.4945972	0.48811042	-0.22336602210998535	-0.031397489502206374	0.9749525432527582
MA0130.1.ZNF354C	31	1.5514188	1.9281714	0.7565492	0.89734954	0.5175529718399048	0.5784591332478759	0.5629541805765392
MA1137.1.FOSL1::JUNB	1	-0.018955406	-0.030177163	0.18907358	0.15410778	-0.04618755541741848	0.11443958877962619	0.9088893328135668
MA0641.1.ELF4	19	-0.5438404	-0.5643398	2.975983	1.7726781	-1.2238041758537292	-0.8548665039215493	0.39262505606249753
MA0758.1.E2F7	7	0.3500308	0.6676439	0.63248587	0.733536	0.41866323351860046	0.49706216228380196	0.6191452161269151
MA0494.1.Nr1h3::Rxra	7	0.42065096	0.34733048	0.793765	0.9924809	0.12539538741111755	0.2556709445545445	0.7982049325180549
MA1656.1.ZNF449	33	-0.0011910647	0.0651914	1.1499705	1.1772257	0.09363764524459839	0.22953088127908317	0.8184563214353038
MA1522.1.MAZ	140	2.4603415	2.0005226	1.8646079	1.4829235	-0.8415032625198364	-0.5401914236713485	0.5890650265993957
MA1148.1.PPARA::RXRA	6	0.5837918	0.5216543	0.8201438	0.6960775	-0.18620377779006958	-0.000808935288019165	0.999354563093394
MA1532.1.NR1D2	2	0.013058312	-0.030223338	0.53742206	0.49650443	-0.08419928513467312	0.08315181602774871	0.9337308252318015
MA0703.2.LMX1B	2	0.4890895	1.051012	0.22720075	0.6217809	0.9565026760101318	0.939762307182309	0.34733949706705136
MA0793.1.POU6F2	9	0.19226882	0.4280042	0.19496103	0.4012397	0.44201405346393585	0.5162824175432732	0.605657174517608
MA0025.2.NFIL3	8	0.6395619	0.8395686	0.47176296	0.53680855	0.26505231857299805	0.370623733020628	0.710917802674587
MA1140.2.JUNB(var.2)	2	0.7833848	1.5644307	0.8835709	1.2458324	1.1433074474334717	1.093522877425625	0.2741642900166965
MA1638.1.HAND2	10	0.4534518	0.46104866	0.4802059	0.69355065	0.22094160318374634	0.33431583413553273	0.738141243251986
MA0124.2.Nkx3-1	4	0.01950476	0.09228161	0.4805509	0.66488427	0.25711023434996605	0.3640865370499406	0.7157933897956119
MA0119.1.NFIC::TLX1	14	0.9220381	0.6058078	0.88914603	0.7350021	-0.4703742265701294	-0.23471200916454518	0.8144322661261296
MA0811.1.TFAP2B	1	3.8139343	1.4368099	3.6899529	1.9092124	-4.157864928245544	-3.2699164567619476	0.0010757925142096544
MA1550.1.PPARD	7	0.3329752	0.7553313	0.32535952	0.5755604	0.6725569367408752	0.7060441935841363	0.48016065480779047
MA1102.2.CTCFL	76	1.3781979	1.3866546	1.7326006	1.8725569	0.1484130620956421	0.2746169851626134	0.7836105156060814
MA1579.1.ZBTB26	12	0.25354147	-0.053799693	0.4759663	0.6469711	-0.13633636012673378	0.040237353401789466	0.9679038980235604
MA1647.1.PRDM4	7	-3.785042	-0.60349154	1.1788206	0.5447813	2.5475112199783325	2.249334750747705	0.02449120648687995
MA0078.1.Sox17	7	0.22875336	0.56841326	0.3206901	0.76091963	0.7798894345760345	0.7943904705396273	0.42696815012250444
MA0747.1.SP8	152	0.7652572	1.0817521	1.4911894	1.6256524	0.4509579539299011	0.5236442168451215	0.6005260212248569
MA0492.1.JUND(var.2)	16	1.4295337	1.0290418	1.1670905	1.143119	-0.42446351051330566	-0.19692251467043304	0.8438881744872325
MA0867.2.SOX4	14	0.5077128	0.6552416	0.39219055	0.6584018	0.4137400686740875	0.4930098641110821	0.6220056175533292
MA0859.1.Rarg	6	0.6056363	0.47853935	0.49710593	0.66815835	0.043955475091934204	0.1886370713651644	0.8503772756501449
MA0502.2.NFYB	48	6.0404673	6.1578703	4.562129	4.2948	-0.14992618560791016	0.02905145435022087	0.9768235532542302
MA0743.2.SCRT1	6	3.2036314	2.2510495	3.5205865	2.5274355	-1.945732831954956	-1.4490920207074995	0.1473118860696383
MA0913.2.HOXD9	8	-0.13138005	-0.12655428	0.24981666	0.2541888	0.009197920560836792	0.16002783743476728	0.8728591456963277
MA0772.1.IRF7	3	0.4722571	0.67443603	0.50461847	0.6940408	0.39160123467445374	0.47478720462348567	0.63493865399101
MA0635.1.BARHL2	3	-0.19336013	-0.13321455	0.78343034	0.26637128	-0.45691347122192383	-0.22363234881927813	0.8230433903631956
MA0683.1.POU4F2	1	0.25576615	0.22304153	0.5728327	0.30815354	-0.2974037826061249	-0.09233858959662351	0.9264290292582301
MA1110.1.NR1H4	8	0.708733	0.29906425	0.68165815	0.76244414	-0.32888278365135193	-0.11824921872308758	0.9058701925877982
MA0836.2.CEBPD	6	0.93005615	1.3730552	0.61038744	0.95762277	0.790234386920929	0.8029054873647926	0.4220293641514208
MA1618.1.Ptf1a	7	0.03353185	0.09033705	0.43522757	0.47895455	0.10053218528628349	0.2352058348699229	0.8140489774526076
MA0804.1.TBX19	2	-1.3203799	-0.47824466	0.5387898	0.5903559	0.8937012553215027	0.8880699323912467	0.3745031351219167
MA0043.3.HLF	9	0.45976973	0.6000257	0.4964432	0.5791973	0.22301006317138672	0.33601840085693785	0.7368569905550859
MA0862.1.GMEB2	2	4.424685	5.991687	2.5114768	2.1116717	1.1671967506408691	1.1131863627632697	0.26562839836995744
MA0473.3.ELF1	38	0.6238376	0.2918794	2.003866	1.2105348	-1.1252893507480621	-0.773778127161943	0.43906200936960704
MA1620.1.Ptf1a(var.3)	10	0.48785973	0.21693654	0.84073704	0.5939918	-0.5176684111356735	-0.2736402481628458	0.784361100518286
MA0464.2.BHLHE40	12	2.3713665	1.9517674	2.035412	2.0624566	-0.39255452156066895	-0.1706579588999262	0.8644927217244125
MA0038.2.GFI1	11	2.8146434	3.120493	2.8463662	2.373304	-0.16721272468566895	0.014822759409094428	0.9881735821925549
MA0907.1.HOXC13	2	0.44044286	0.75182176	0.32994583	0.6950347	0.6764677464962006	0.709263213813171	0.47816115193473496
MA0591.1.Bach1::Mafk	11	0.10212212	0.12654215	0.9418982	1.0570092	0.13953102380037308	0.26730610513102926	0.7892334865291479
MA1478.1.DMRTA2	3	-16.74238	-18.719212	6.6889753	8.193414	-0.4723930358886719	-0.2363737080048181	0.8131426961688043
MA0693.2.VDR	2	-0.47862172	-0.3630901	0.62885094	0.40232238	-0.11099693179130554	0.061094448864653456	0.9512839900586599
MA1538.1.NR2F1(var.3)	2	0.048835166	-0.7946282	0.3903599	1.0836146	-0.15020868927240372	0.02881892322043556	0.9770090086001275
MA0852.2.FOXK1	3	1.300734	1.1900786	1.169361	0.7335657	-0.5464507341384888	-0.29733121903109444	0.7662136494270755
MA1628.1.Zic1::Zic2	43	-0.31240064	-0.36287567	1.3339558	1.3843255	-0.00010529160499572754	0.15237028566661026	0.8788948920058475
MA0621.1.mix-a	7	0.42075425	0.70530266	0.2351741	0.4915556	0.5409298986196518	0.5977008772611717	0.5500395400064987
MA1127.1.FOSB::JUN	20	1.706387	1.1521157	2.2008684	2.0347395	-0.7204002141952515	-0.4405104913979799	0.6595674153734419
MA0495.3.MAFF	2	-0.14427996	-0.54630566	0.51906836	0.9930017	0.071907639503479	0.2116447317514936	0.8323842088631788
MA0713.1.PHOX2A	3	1.8487611	0.5124059	1.8208705	0.7288047	-2.4284210205078125	-1.8463967070712408	0.06483462500847942
MA0767.1.GCM2	11	0.12493253	-0.07058859	0.5717141	0.6833823	-0.08385294675827026	0.08343689004297375	0.9335041567497627
MA1484.1.ETS2	25	-3.5217533	-2.076881	3.1689835	2.0076957	0.2835845947265625	0.3858778045711936	0.6995871693495948
MA0642.1.EN2	4	2.5362732	2.8315268	2.2835503	2.028439	0.04014229774475098	0.18549841318810387	0.8528381247614742
MA0863.1.MTF1	12	1.406337	0.09471084	1.1902715	0.82892805	-1.6729696244001389	-1.2245783425210945	0.22073413204918957
MA0828.1.SREBF2(var.2)	1	0.3883917	1.9672289	0.124582455	0.74675053	2.2010052651166916	1.9641228002912092	0.049515852698862176
MA0764.2.ETV4	25	1.362283	0.7888502	1.0984589	0.8436178	-0.8282738924026489	-0.5293022184455954	0.5965958169042886
MA0599.1.KLF5	194	1.242431	1.3930519	2.0078123	1.9113567	0.05416524410247803	0.1970408176568269	0.8437955960020421
MA1124.1.ZNF24	9	2.2199795	1.7153356	1.5301262	1.4104247	-0.6243454217910767	-0.361446988136607	0.7177653273107327
MA0856.1.RXRG	1	-0.041952144	-0.056474023	0.08898977	0.12223174	0.01872008666396141	0.1678656120205672	0.8666890038182131
MA0607.1.Bhlha15	6	1.1652858	1.8142898	0.78256196	1.0141603	0.8806023001670837	0.8772880728124531	0.3803301889157543
MA0626.1.Npas2	6	2.5291395	0.40233558	1.9130919	0.5626327	-3.4772631525993347	-2.709707441036028	0.006734257916369807
MA0763.1.ETV3	1	2.1774116	-1.157069	5.6976614	4.245559	-4.786582708358765	-3.787419321682036	0.00015222008789185542
MA0074.1.RXRA::VDR	3	-0.035267577	-0.021948233	0.34494022	0.78972185	0.45810097455978394	0.5295236968869965	0.5964422102931979
MA0883.1.Dmbx1	2	0.5258915	0.6829703	0.73356354	0.73840433	0.16191959381103516	0.2857343244186962	0.7750816131229739
MA1607.1.Foxl2	2	-0.07952739	-0.17908046	0.24519762	0.50089896	0.1561482697725296	0.2809838993173559	0.7787227490415224
MA0870.1.Sox1	3	-0.6064862	-0.43062276	0.52542293	0.42390046	0.07434096932411194	0.21364762588508443	0.8308218566877232
MA0527.1.ZBTB33	8	3.115049	2.7081802	2.7777102	2.8203907	-0.36418819427490234	-0.14730939758676986	0.8828878152001285
MA1640.1.MEIS2(var.2)	4	0.76594526	1.6501627	0.3530613	0.7592879	1.2904440462589264	1.214632242923541	0.22450638565217884
MA1643.1.NFIB	11	2.2195582	1.035603	1.7275513	0.92255354	-1.9889529943466187	-1.48466689796955	0.1376320845748744
MA1108.2.MXI1	7	0.24589176	0.21873827	0.8089681	0.61891973	-0.21720188856124878	-0.026323739606590645	0.978999120002377
MA0782.2.PKNOX1	5	-4.9519134	-2.6706662	2.0369432	1.5212893	1.7655932903289795	1.6057315610096083	0.10833290360918044
MA0832.1.Tcf21	11	-0.5880023	0.18792927	3.02486	2.5694559	0.3205275535583496	0.41628586306547044	0.6772008359849935
MA0873.1.HOXD12	2	0.8190717	0.7633268	1.3386401	1.1735228	-0.22086215019226074	-0.02933653157831547	0.9765961914457237
MA1514.1.KLF17	44	1.0996847	1.0673554	1.0721216	0.9910285	-0.1134224534034729	0.05909798173277728	0.9528740661779345
MA0735.1.GLIS1	14	0.26313514	0.5419203	0.812727	0.95183736	0.4178955554962158	0.4964302800808703	0.6195908658279401
MA0820.1.FIGLA	6	0.1063236	0.13486914	1.4742857	0.82867783	-0.6170623451471329	-0.3554522268177927	0.7222508285851124
MA0789.1.POU3F4	6	1.8812187	1.5333439	1.0471946	0.85773194	-0.5373374223709106	-0.28982997586952464	0.7719463142229783
